@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs9" NUMERIC

@DATA
1.218E2,8.125E-1,?,7.366E2,2.036E-3,1.776E-1,?,1.1E2,?,?,?,7.486E-2,-1.168E-1,-1.437E-1,1.007E-1,-3.066E-2,3.676E-2,-4.474E-2,5.72E-3,4.616E-2,0E0,9.556E-1,1.271E2,5.584E3,-2.87E4,5.556E7,?,?,?,?,?,?,?,?,?,?
9.678E1,7.383E-1,?,6.675E2,1.367E-3,1.273E-1,?,1.12E2,?,?,?,5.99E-2,-1.01E-1,-2.084E-1,-3.072E-2,7.411E-2,4.659E-2,-5.535E-2,1.475E-2,-1.203E-1,0E0,6.008E-1,1.135E2,5.697E3,4.929E4,5.503E7,?,?,?,?,?,?,?,?,?,?
1.238E2,7.891E-1,?,6.958E2,9.914E-4,1.01E-1,?,1.07E2,?,?,?,-3.08E-2,-1.235E-2,3.366E-2,1.473E-1,1.134E-1,9.77E-2,-6.839E-2,-6.505E-2,-8.068E-2,0E0,4.841E-1,1.273E2,4.793E3,2.758E4,4.518E7,?,?,?,?,?,?,?,?,?,?
1.08E2,7.969E-1,?,8.311E2,9.247E-4,9.668E-2,?,1.23E2,?,?,?,6.312E-2,-1.462E-1,-5.127E-3,-6.94E-4,-1.452E-2,7.614E-2,2.109E-2,7.287E-2,-3.495E-2,0E0,4.657E-1,1.195E2,5.542E3,7.121E4,5.506E7,?,?,?,?,?,?,?,?,?,?
1.455E2,9.023E-1,?,6.806E2,1.178E-3,1.185E-1,?,1.2E2,?,?,?,2.538E-1,-2.857E-2,9.966E-3,7.412E-2,-2.657E-2,6.915E-2,-6.853E-2,-7.535E-2,-5.496E-2,0E0,6.011E-1,1.368E2,5.787E3,-5.702E4,5.832E7,?,?,?,?,?,?,?,?,?,?
9.977E1,7.93E-1,?,7.974E2,1.097E-3,1.146E-1,?,9.6E1,?,?,?,-7.397E-2,6.318E-2,2.216E-2,1.371E-1,1.895E-3,-2.744E-2,-6.07E-2,6.527E-2,-3.625E-2,0E0,4.779E-1,1.144E2,5.511E3,8.992E4,5.42E7,?,?,?,?,?,?,?,?,?,?
1.398E2,9.414E-1,?,7.808E2,1.227E-3,1.108E-1,?,1.21E2,?,?,?,-8.545E-3,-8.046E-2,6.523E-3,5.108E-2,6.87E-2,-4.122E-2,2.026E-2,1.837E-2,5.256E-2,0E0,5.793E-1,1.336E2,5.94E3,-3.515E4,6.297E7,?,?,?,?,?,?,?,?,?,?
1.269E2,8.477E-1,?,8.247E2,8.497E-4,7.54E-2,?,1.03E2,?,?,?,1.981E-2,-2.005E-2,1.492E-1,2.078E-1,4.901E-2,1.229E-1,-1.233E-2,1.064E-1,4.499E-2,0E0,3.777E-1,1.283E2,5.337E3,4.258E4,4.768E7,?,?,?,?,?,?,?,?,?,?
1.522E2,9.375E-1,?,6.089E2,1.244E-3,1.173E-1,?,1.06E2,?,?,?,7.081E-3,-1.861E-2,1.244E-2,-4.114E-2,1.865E-1,2.884E-2,1.801E-2,-3.193E-3,2.14E-2,0E0,6.268E-1,1.382E2,5.507E3,-4.445E4,5.786E7,?,?,?,?,?,?,?,?,?,?
1.212E2,9.023E-1,?,7.314E2,9.902E-4,1.007E-1,?,1.16E2,?,?,?,6.21E-3,-1.898E-1,-5.194E-2,8E-2,8.553E-2,7.313E-2,-9.034E-3,1.299E-1,6.135E-2,0E0,4.941E-1,1.244E2,6.075E3,4.944E4,6.022E7,?,?,?,?,?,?,?,?,?,?
1.451E2,9.062E-1,?,7.211E2,8.332E-4,1.007E-1,?,1.18E2,?,?,?,1.245E-1,1.003E-2,9.413E-2,2.586E-2,-1.37E-1,6.624E-2,7.34E-2,8.019E-2,-5.088E-2,0E0,4.43E-1,1.376E2,5.58E3,-5.807E4,5.561E7,?,?,?,?,?,?,?,?,?,?
1.128E2,5.938E-1,?,6.647E2,1.581E-3,1.002E-1,?,1.11E2,?,?,?,-6.87E-2,2.261E-1,-5.442E-2,-1.556E-1,5.734E-2,1.177E-2,2.39E-2,-6.503E-2,-4.997E-2,0E0,6.65E-1,1.161E2,4.233E3,2.448E4,4.172E7,?,?,?,?,?,?,?,?,?,?
1.146E2,8.477E-1,?,6.296E2,1.187E-3,9.539E-2,?,1.02E2,?,?,?,-9.595E-2,-3.087E-2,6.239E-2,-4.736E-2,-1.012E-1,-3.938E-3,-9.03E-2,1.886E-1,6.447E-2,0E0,5.554E-1,1.187E2,5.892E3,7.969E4,6.045E7,?,?,?,?,?,?,?,?,?,?
1.163E2,8.75E-1,?,7.02E2,1.306E-3,1.222E-1,?,1.19E2,?,?,?,-1.921E-2,-1.477E-1,2.122E-2,8.509E-2,-6.304E-3,1.004E-1,-2.334E-3,5.196E-2,-5.171E-2,0E0,6.236E-1,1.217E2,5.909E3,8.456E4,5.934E7,?,?,?,?,?,?,?,?,?,?
1.129E2,7.422E-1,?,6.669E2,8.846E-4,8.451E-2,?,1E2,?,?,?,-1.109E-1,2.017E-3,-8.616E-2,-1.286E-2,8.342E-2,-9.346E-2,4.364E-2,5.976E-2,4.563E-2,0E0,4.543E-1,1.199E2,5.309E3,6.378E4,5.26E7,?,?,?,?,?,?,?,?,?,?
1.236E2,7.852E-1,?,7.063E2,1.239E-3,1.14E-1,?,1.16E2,?,?,?,-1.178E-2,-8.261E-3,-6.22E-2,6.445E-2,-7.937E-2,9.81E-2,2.682E-2,-1.53E-1,-3.425E-3,0E0,5.556E-1,1.262E2,5.159E3,-8.785E2,4.855E7,?,?,?,?,?,?,?,?,?,?
1.482E2,8.867E-1,?,6.851E2,9.502E-4,9.25E-2,?,1.16E2,?,?,?,1.492E-1,-5.731E-2,-4.237E-2,1.965E-1,-4.388E-2,6.413E-2,-5.24E-2,5.569E-2,-2.893E-2,0E0,4.834E-1,1.387E2,5.383E3,-7.923E4,5.194E7,?,?,?,?,?,?,?,?,?,?
1.248E2,8.164E-1,?,6.983E2,1.376E-3,1.105E-1,?,1.2E2,?,?,?,6.295E-2,4.358E-2,-4.196E-2,4.073E-2,-7.714E-2,7.173E-2,-5.752E-2,2.759E-3,-5.451E-3,0E0,6.825E-1,1.275E2,5.259E3,-1.209E4,5.238E7,?,?,?,?,?,?,?,?,?,?
1.153E2,8.281E-1,?,6.4E2,9.905E-4,1.038E-1,?,1.03E2,?,?,?,-1.72E-1,-2.744E-2,-1.3E-3,-4.019E-2,-2.162E-2,8.423E-2,1.583E-2,5.022E-2,3.145E-2,0E0,5.524E-1,1.226E2,5.512E3,5.502E4,5.48E7,?,?,?,?,?,?,?,?,?,?
1.427E2,8.75E-1,?,5.812E2,1.051E-3,1.047E-1,?,1.24E2,?,?,?,1.157E-1,1.934E-2,-6.52E-2,1.258E-1,5.488E-2,3.148E-2,3.42E-2,3.818E-2,5.219E-2,0E0,5.446E-1,1.359E2,5.158E3,-2.892E4,4.781E7,?,?,?,?,?,?,?,?,?,?
1.195E2,6.328E-1,?,6.793E2,2.031E-3,1.475E-1,?,9.9E1,?,?,?,-1.038E-1,2.109E-1,-1.238E-1,5.083E-2,-5.317E-2,-8.356E-2,-9.949E-2,-7.71E-3,5.831E-2,0E0,7.902E-1,1.207E2,3.777E3,1.254E4,3.268E7,?,?,?,?,?,?,?,?,?,?
1.17E2,7.266E-1,?,9.008E2,1.673E-3,1.539E-1,?,1.15E2,?,?,?,8.936E-2,1.343E-1,3.53E-2,2.809E-2,2.209E-2,6.052E-2,1.069E-1,-1.034E-1,1.034E-1,0E0,7.515E-1,1.208E2,4.552E3,3.394E4,4.219E7,?,?,?,?,?,?,?,?,?,?
1.375E2,8.789E-1,?,5.999E2,1.246E-3,1.066E-1,?,1.12E2,?,?,?,1.46E-1,-6.798E-2,-2.896E-1,-5.188E-2,1.175E-1,-8.437E-2,2.87E-2,6.658E-2,-1.037E-1,0E0,5.909E-1,1.336E2,5.986E3,-1.074E5,6.07E7,?,?,?,?,?,?,?,?,?,?
1.071E2,7.5E-1,?,6.904E2,1.461E-3,1.224E-1,?,1.04E2,?,?,?,-3.342E-2,-9.005E-2,9.5E-2,6.115E-2,6.127E-2,1.465E-2,4.961E-2,-4.383E-2,-4.865E-3,0E0,6.929E-1,1.17E2,5.186E3,1.233E5,5.188E7,?,?,?,?,?,?,?,?,?,?
1.215E2,8.516E-1,?,6.254E2,1.322E-3,1.261E-1,?,1E2,?,?,?,-6.955E-2,-2.131E-2,9.641E-2,-1.972E-2,1E-1,-4.872E-3,-6.051E-2,1.518E-3,2.616E-2,0E0,6.944E-1,1.239E2,5.329E3,6.431E4,5.341E7,?,?,?,?,?,?,?,?,?,?
1.25E2,9.102E-1,?,7.808E2,8.108E-4,1.004E-1,?,9.9E1,?,?,?,-1.498E-1,-3.236E-3,-5.825E-2,-7.612E-3,1.256E-1,-2.044E-2,-5.131E-2,-9.466E-2,-2.306E-2,0E0,4.476E-1,1.267E2,6.218E3,1.726E3,6.665E7,?,?,?,?,?,?,?,?,?,?
1.401E2,8.867E-1,?,6.2E2,6.759E-4,9.411E-2,?,9E1,?,?,?,7.732E-2,-1.792E-1,7.699E-2,-1.158E-1,-6.751E-2,8.035E-2,3.211E-2,1.552E-1,-6.346E-2,0E0,3.54E-1,1.331E2,5.698E3,-2.19E4,5.644E7,?,?,?,?,?,?,?,?,?,?
1.353E2,8.594E-1,?,6.505E2,8.198E-4,8.784E-2,?,1.16E2,?,?,?,5.018E-2,9.605E-2,-3.842E-2,7.782E-2,-6.506E-2,-5.169E-2,-3.009E-2,3.28E-2,-1.163E-1,0E0,4.181E-1,1.3E2,5.042E3,-3.916E4,4.834E7,?,?,?,?,?,?,?,?,?,?
1.046E2,8.242E-1,?,6.434E2,1.187E-3,9.586E-2,?,1.04E2,?,?,?,-7.297E-2,-9.608E-2,-4.581E-2,-3.635E-2,-1.832E-1,-1.104E-1,-1.136E-2,1.231E-1,4.199E-2,0E0,5.358E-1,1.163E2,5.822E3,7.399E4,6.069E7,?,?,?,?,?,?,?,?,?,?
1.207E2,8.203E-1,?,6.69E2,1.298E-3,1.108E-1,?,9.5E1,?,?,?,-1.29E-1,1.528E-1,1.16E-1,5.568E-2,-6.956E-2,-6.762E-3,-6.265E-2,1.264E-1,1.28E-1,0E0,5.892E-1,1.25E2,5.121E3,3.742E4,4.744E7,?,?,?,?,?,?,?,?,?,?
1.164E2,8.555E-1,?,7.929E2,7.885E-4,8.686E-2,?,1.17E2,?,?,?,-1.1E-1,-7.542E-2,-1.413E-1,-8.841E-2,1.609E-1,2.968E-2,-1.636E-2,1.302E-2,-5.439E-2,0E0,3.969E-1,1.219E2,5.854E3,2.828E4,6.031E7,?,?,?,?,?,?,?,?,?,?
1.219E2,7.5E-1,?,5.475E2,1.558E-3,1.451E-1,?,1.13E2,?,?,?,9.664E-2,3.353E-2,-8.783E-2,3.25E-2,3.69E-2,2.424E-2,3.514E-2,-8.571E-2,1.399E-2,0E0,7.767E-1,1.247E2,4.976E3,-6.191E3,4.743E7,?,?,?,?,?,?,?,?,?,?
1.283E2,7.773E-1,?,7.017E2,1.715E-3,1.635E-1,?,1.18E2,?,?,?,4.446E-2,1E-1,-6.272E-2,-3.331E-2,3.182E-2,-4.19E-2,-1.331E-3,-1.733E-2,-5.848E-3,0E0,8.432E-1,1.268E2,4.849E3,-1.12E4,4.635E7,?,?,?,?,?,?,?,?,?,?
1.203E2,8.789E-1,?,7.016E2,1.029E-3,9.793E-2,?,1E2,?,?,?,-3.228E-2,-8.743E-2,-3.061E-2,-4.273E-2,-3.527E-2,5.343E-2,1.034E-2,2.659E-2,7.087E-2,0E0,5.437E-1,1.231E2,6.125E3,4.379E4,6.309E7,?,?,?,?,?,?,?,?,?,?
1.201E2,8.203E-1,?,7.028E2,1.152E-3,1.157E-1,?,1.09E2,?,?,?,1.512E-1,8.993E-2,-7.844E-2,-8.48E-3,-7.137E-2,-4.178E-2,-4.122E-2,-3.76E-2,-6.578E-2,0E0,5.349E-1,1.227E2,5.316E3,2.981E4,5.247E7,?,?,?,?,?,?,?,?,?,?
1.189E2,8.047E-1,?,6.783E2,9.82E-4,1.059E-1,?,9.5E1,?,?,?,-1.593E-1,-5.485E-2,5.787E-2,-3.227E-3,1.872E-2,1.789E-1,-1.043E-2,-3.125E-3,-1.169E-3,0E0,5.658E-1,1.232E2,5.282E3,2.158E4,5.139E7,?,?,?,?,?,?,?,?,?,?
1.283E2,8.867E-1,?,7.636E2,1.104E-3,1.149E-1,?,1.08E2,?,?,?,-4.256E-2,2.226E-2,-3.823E-2,-6.381E-2,-6.413E-2,-8.05E-3,-9.081E-3,-5.324E-2,-5.558E-2,0E0,5.465E-1,1.286E2,5.336E3,9.633E3,5.241E7,?,?,?,?,?,?,?,?,?,?
1.214E2,7.656E-1,?,8.679E2,1.268E-3,1.033E-1,?,1.08E2,?,?,?,-1.9E-2,1.909E-1,5.65E-2,5.177E-2,3.837E-2,8.444E-2,-7.066E-2,-4.259E-4,-8.843E-2,0E0,5.968E-1,1.253E2,4.694E3,2.397E4,4.476E7,?,?,?,?,?,?,?,?,?,?
1.338E2,8.75E-1,?,8.615E2,9.159E-4,8.933E-2,?,1.14E2,?,?,?,9.138E-2,-5.007E-2,1.263E-1,1.177E-1,5.37E-2,-5.122E-2,3.574E-2,4.501E-2,-7.671E-2,0E0,4.666E-1,1.317E2,5.263E3,-2.656E3,4.96E7,?,?,?,?,?,?,?,?,?,?
1.129E2,7.227E-1,?,6.166E2,1.014E-3,1.084E-1,?,1.15E2,?,?,?,4.212E-2,5.088E-2,-1.252E-1,5.137E-2,-4.781E-2,1.075E-2,2.897E-2,-1.234E-1,-2.062E-2,0E0,5.386E-1,1.187E2,5.119E3,3.018E4,5.015E7,?,?,?,?,?,?,?,?,?,?
1.339E2,8.594E-1,?,5.153E2,1.477E-3,1.175E-1,?,1.18E2,?,?,?,1.594E-1,-3.207E-2,-5.341E-2,3.106E-2,7.574E-2,1.533E-1,5.504E-2,1.654E-1,6.366E-2,0E0,6.733E-1,1.333E2,5.7E3,-6.347E4,5.385E7,?,?,?,?,?,?,?,?,?,?
1.083E2,8.203E-1,?,7.569E2,1.053E-3,9.604E-2,?,1.06E2,?,?,?,-1.972E-1,-7.402E-2,1.011E-1,-4.773E-2,-8.438E-3,8.829E-2,1.442E-1,8.38E-3,7.516E-2,0E0,4.718E-1,1.183E2,5.666E3,1.123E5,5.896E7,?,?,?,?,?,?,?,?,?,?
1.268E2,9.062E-1,?,7.421E2,8.773E-4,9.185E-2,?,1.09E2,?,?,?,-5.989E-2,3.498E-3,-6.091E-2,-8.464E-2,2.227E-2,-5.515E-2,3.976E-2,-6.605E-2,-6.125E-3,0E0,4.701E-1,1.266E2,6.147E3,5.515E2,6.438E7,?,?,?,?,?,?,?,?,?,?
1.256E2,8.047E-1,?,8.681E2,8.067E-4,7.362E-2,?,9.6E1,?,?,?,-9.438E-2,7.87E-2,-1.231E-1,6.14E-2,-2.47E-2,6.436E-3,-1.53E-1,-1.72E-2,-9.816E-2,0E0,3.984E-1,1.258E2,5.024E3,-4.91E4,4.811E7,?,?,?,?,?,?,?,?,?,?
1.493E2,9.18E-1,?,7.871E2,1.279E-3,1.088E-1,?,1.19E2,?,?,?,1.217E-1,-9.337E-2,7.297E-2,2.222E-2,-6.034E-2,-2.245E-2,3.183E-2,1.904E-2,1.202E-1,0E0,5.441E-1,1.362E2,6.169E3,-5.244E4,6.422E7,?,?,?,?,?,?,?,?,?,?
1.21E2,8.633E-1,?,5.965E2,9.958E-4,9.759E-2,?,1.09E2,?,?,?,-9.929E-2,-2.397E-1,-1.373E-1,-1.011E-2,6.789E-2,8.009E-2,-2.827E-2,4.376E-2,1.326E-2,0E0,5.05E-1,1.274E2,6.068E3,-9.566E3,6.144E7,?,?,?,?,?,?,?,?,?,?
1.451E2,9.258E-1,?,7.661E2,1.568E-3,1.433E-1,?,1.15E2,?,?,?,5.712E-2,-2.279E-2,-1.342E-2,-3.115E-2,3.612E-2,6.536E-4,-2.92E-2,-1.467E-1,-1.188E-2,0E0,7.423E-1,1.38E2,6.136E3,-1.08E5,6.602E7,?,?,?,?,?,?,?,?,?,?
1.523E2,8.906E-1,?,5.549E2,1.52E-3,1.285E-1,?,1.29E2,?,?,?,1.432E-1,3.9E-2,-3.779E-2,3.037E-2,6.614E-2,2.424E-2,-8.233E-2,-8.041E-2,-1.743E-1,0E0,6.133E-1,1.447E2,5.282E3,-1.532E5,5.803E7,?,?,?,?,?,?,?,?,?,?
1.116E2,8.75E-1,?,6.554E2,1.31E-3,1.171E-1,?,1.04E2,?,?,?,-9.534E-2,-2.227E-2,5.918E-2,-4.264E-2,-6.61E-2,6.781E-2,-3.383E-3,-1.126E-2,1.042E-2,0E0,6.195E-1,1.187E2,6.048E3,4.647E4,6.21E7,?,?,?,?,?,?,?,?,?,?
1.303E2,9.453E-1,?,5.178E2,1.446E-3,1.011E-1,?,1.01E2,?,?,?,-5.371E-2,-2.34E-1,-8.401E-3,-2.075E-1,4.396E-2,3.372E-2,7.839E-2,1.176E-2,-3.273E-2,0E0,6.469E-1,1.265E2,6.67E3,3.222E4,7.358E7,?,?,?,?,?,?,?,?,?,?
1.205E2,8.555E-1,?,8.825E2,1.215E-3,1.136E-1,?,9E1,?,?,?,-1.896E-1,-9.104E-5,-3.153E-2,1.1E-1,6.088E-2,-9.715E-2,-3.965E-2,1.446E-1,-2.954E-2,0E0,5.829E-1,1.235E2,5.537E3,4.331E4,5.313E7,?,?,?,?,?,?,?,?,?,?
9.821E1,7.5E-1,?,5.601E2,1.57E-3,1.22E-1,?,1.1E2,?,?,?,-1.088E-1,5.939E-2,-1.486E-1,-1.571E-2,-6.324E-2,3.485E-2,2.877E-2,5.594E-3,-2.535E-3,0E0,7.031E-1,1.133E2,5.488E3,6.739E4,5.421E7,?,?,?,?,?,?,?,?,?,?
1.315E2,8.125E-1,?,6.867E2,8.261E-4,8.337E-2,?,1.12E2,?,?,?,5.331E-2,2.331E-2,-6.858E-3,-2.885E-2,2.681E-2,-1.188E-1,-5.834E-2,-3.881E-3,-6.655E-2,0E0,4.158E-1,1.294E2,4.824E3,-1.162E4,4.513E7,?,?,?,?,?,?,?,?,?,?
1.328E2,8.203E-1,?,7.142E2,8.062E-4,8.132E-2,?,1.15E2,?,?,?,8.934E-2,6.542E-2,-5.984E-2,5.591E-2,-8.38E-3,1.065E-1,-3.095E-2,-6.793E-3,2.907E-3,0E0,3.93E-1,1.291E2,5.202E3,-3.326E4,5.031E7,?,?,?,?,?,?,?,?,?,?
1.365E2,8.438E-1,?,8.175E2,8.871E-4,1.028E-1,?,9.8E1,?,?,?,-5.125E-2,7.548E-2,3.304E-2,-2.946E-2,2.063E-2,-9.047E-2,-1.188E-1,8.583E-2,2.823E-2,0E0,5.038E-1,1.317E2,5.414E3,-4.428E4,5.25E7,?,?,?,?,?,?,?,?,?,?
1.222E2,8.398E-1,?,5.83E2,1.423E-3,1.256E-1,?,1.05E2,?,?,?,1.988E-2,-9.659E-3,5.551E-2,-1.168E-1,-3.454E-2,-1.835E-1,9.295E-3,6.275E-2,-3.263E-2,0E0,6.998E-1,1.251E2,5.735E3,2.039E4,6.072E7,?,?,?,?,?,?,?,?,?,?
1.281E2,8.477E-1,?,7.361E2,1.388E-3,1.276E-1,?,1.18E2,?,?,?,6.112E-2,-9.543E-2,-1.122E-1,3.188E-2,-1.274E-2,1.822E-2,6.359E-3,-2.585E-2,-7.126E-2,0E0,7.505E-1,1.284E2,5.661E3,-3.107E4,5.572E7,?,?,?,?,?,?,?,?,?,?
1.202E2,7.734E-1,?,6.94E2,7.217E-4,6.419E-2,?,9.7E1,?,?,?,-1.429E-1,1.508E-1,-1.443E-1,-8.332E-2,1.667E-1,-5.401E-3,6.029E-2,-8.682E-2,1.078E-1,0E0,3.837E-1,1.235E2,4.898E3,1.865E4,4.663E7,?,?,?,?,?,?,?,?,?,?
1.351E2,8.633E-1,?,6.016E2,1.125E-3,1.057E-1,?,1.17E2,?,?,?,1.23E-2,-6.116E-2,-9.709E-2,-2.102E-1,3.377E-3,4.657E-2,-2.42E-2,2.997E-2,-4.56E-2,0E0,6.021E-1,1.309E2,5.538E3,-4.492E4,5.772E7,?,?,?,?,?,?,?,?,?,?
1.051E2,7.656E-1,?,5.265E2,6.556E-4,5.671E-2,?,9.9E1,?,?,?,-2.337E-1,-7E-2,7.502E-3,1.149E-1,9.432E-3,4.357E-2,-3.631E-2,-2.258E-3,6.005E-2,0E0,3.219E-1,1.182E2,5.339E3,5.796E4,5.043E7,?,?,?,?,?,?,?,?,?,?
1.336E2,8.828E-1,?,7.244E2,7.146E-4,7.032E-2,?,1.13E2,?,?,?,3.905E-2,3.049E-2,-5.289E-3,2.521E-2,-5.631E-2,1.614E-2,6.35E-2,8.922E-2,6.162E-2,0E0,3.699E-1,1.315E2,5.621E3,-1.857E4,5.548E7,?,?,?,?,?,?,?,?,?,?
6.644E1,6.406E-1,?,6.688E2,1.537E-3,1.136E-1,?,8.7E1,?,?,?,-3.542E-1,-1.999E-1,-1.704E-1,-6.298E-3,8.855E-2,3.23E-2,1.801E-1,-2.549E-3,-1.093E-1,0E0,5.566E-1,9.847E1,5.845E3,1.95E5,6.376E7,?,?,?,?,?,?,?,?,?,?
1.154E2,9.023E-1,?,7.203E2,1.431E-3,1.272E-1,?,1.15E2,?,?,?,-1.479E-1,-2.441E-2,5.385E-2,-8.148E-2,4.868E-2,-4.805E-2,-9.273E-3,9.719E-3,-4.503E-2,0E0,6.713E-1,1.202E2,6.053E3,9.685E4,6.462E7,?,?,?,?,?,?,?,?,?,?
1.016E2,7.422E-1,?,6.429E2,2.036E-3,1.796E-1,?,1.03E2,?,?,?,-1.458E-1,-9.767E-2,-4.72E-2,3.834E-3,1.25E-1,-3.146E-3,1.063E-1,7.141E-2,-6.691E-4,0E0,9.185E-1,1.162E2,5.516E3,8.413E4,5.259E7,?,?,?,?,?,?,?,?,?,?
1.113E2,8.477E-1,?,5.491E2,1.317E-3,9.883E-2,?,9E1,?,?,?,-1.762E-1,-1.867E-1,-9.184E-2,1.237E-1,8.56E-2,5.974E-3,-1.162E-2,2.398E-2,-1.111E-3,0E0,6.31E-1,1.215E2,5.8E3,2.751E4,5.575E7,?,?,?,?,?,?,?,?,?,?
1.278E2,9.023E-1,?,6.535E2,5.867E-4,7.04E-2,?,1.07E2,?,?,?,-4.065E-2,-1.199E-1,1.159E-1,4.994E-2,1.235E-2,-2.99E-2,2.803E-2,9.428E-2,-4.186E-2,0E0,3.25E-1,1.275E2,5.791E3,4.941E4,5.723E7,?,?,?,?,?,?,?,?,?,?
1.392E2,8.633E-1,?,6.388E2,8.033E-4,7.883E-2,?,1.06E2,?,?,?,9.642E-2,-4.163E-2,1.935E-3,7.182E-2,7.027E-2,7.622E-2,2.458E-3,1.064E-1,-1.734E-1,0E0,4.286E-1,1.325E2,5.395E3,-4.409E4,5.182E7,?,?,?,?,?,?,?,?,?,?
1.257E2,8.32E-1,?,4.932E2,6.712E-4,7.14E-2,?,1.2E2,?,?,?,4.998E-2,5.287E-4,-5.369E-2,6.665E-2,-5.885E-2,4.534E-2,5.725E-2,2.959E-2,-8.813E-2,0E0,3.894E-1,1.255E2,5.3E3,2.576E3,5.032E7,?,?,?,?,?,?,?,?,?,?
1.097E2,8.359E-1,?,6.602E2,1.378E-3,1.262E-1,?,1.13E2,?,?,?,3.992E-2,-1.443E-1,-1.273E-1,1.02E-3,-5.103E-2,9.345E-2,-1.785E-3,4.176E-3,-5.109E-2,0E0,6.45E-1,1.208E2,5.753E3,3.105E4,5.816E7,?,?,?,?,?,?,?,?,?,?
1.481E2,9.102E-1,?,7.838E2,9.672E-4,8.848E-2,?,1.21E2,?,?,?,-8.671E-2,-5.543E-3,1.727E-1,3.201E-2,-4.975E-2,2.23E-2,5.951E-2,-3.987E-2,-3.535E-2,0E0,4.362E-1,1.376E2,5.249E3,-3.254E4,5.139E7,?,?,?,?,?,?,?,?,?,?
1.307E2,8.945E-1,?,7.891E2,1.331E-3,1.233E-1,?,1.12E2,?,?,?,-3.535E-2,-1.288E-2,-2.298E-2,-1.491E-1,-3.882E-2,4.632E-2,-1.199E-1,-1.536E-1,-8.693E-2,0E0,6.109E-1,1.301E2,6.012E3,-3.886E4,6.478E7,?,?,?,?,?,?,?,?,?,?
1.275E2,8.828E-1,?,7.326E2,1.348E-3,1.234E-1,?,1.03E2,?,?,?,-5.435E-2,-2.157E-1,-1.412E-3,4.405E-2,-4.778E-2,-4.754E-2,9.025E-3,7.145E-2,-9.186E-2,0E0,7.095E-1,1.276E2,5.834E3,1.249E4,5.765E7,?,?,?,?,?,?,?,?,?,?
9.818E1,8.125E-1,?,8.904E2,1.281E-3,1.091E-1,?,9.5E1,?,?,?,-2.727E-1,-1.516E-1,2.217E-2,-9.577E-2,-1.235E-1,8.562E-2,5.391E-2,-5.105E-2,-6.152E-2,0E0,5.404E-1,1.167E2,6.429E3,5.738E4,6.894E7,?,?,?,?,?,?,?,?,?,?
1.473E2,8.906E-1,?,7.419E2,1.181E-3,9.873E-2,?,1.3E2,?,?,?,1.964E-1,1.171E-1,-7.747E-2,-2.583E-2,1.07E-2,3.269E-2,-1.86E-1,-8.7E-2,6.453E-2,0E0,5.796E-1,1.38E2,5.293E3,-7.495E4,5.344E7,?,?,?,?,?,?,?,?,?,?
1.162E2,8.047E-1,?,9.55E2,1.536E-3,1.5E-1,?,1.01E2,?,?,?,-5.375E-2,8.067E-2,1.365E-1,-8.674E-2,3.69E-2,-1.545E-1,7.867E-2,5.942E-2,4.837E-2,0E0,7.463E-1,1.205E2,5.368E3,5.541E4,5.595E7,?,?,?,?,?,?,?,?,?,?
