@relation jAudio
@ATTRIBUTE "Spectral Centroid0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point0" NUMERIC
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Compactness0" NUMERIC
@ATTRIBUTE "Spectral Variability0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Strongest Beat0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC
@ATTRIBUTE "Method of Moments0" NUMERIC
@ATTRIBUTE "Method of Moments1" NUMERIC
@ATTRIBUTE "Method of Moments2" NUMERIC
@ATTRIBUTE "Method of Moments3" NUMERIC
@ATTRIBUTE "Method of Moments4" NUMERIC
@ATTRIBUTE "title" STRING
@ATTRIBUTE "xmpDM:artist" STRING
@ATTRIBUTE "xmpDM:composer" STRING
@ATTRIBUTE "xmpDM:genre" STRING
@ATTRIBUTE "xmpDM:album" STRING

@DATA
1.364E2,8.672E-1,?,7.784E2,9.012E-4,9.337E-2,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.374E-2,-9.465E-2,-3.646E-2,-1.105E-1,6.586E-2,3.721E-2,6.557E-2,3.668E-2,-1.165E-2,0E0,4.547E-1,1.344E2,5.154E3,-3.315E4,4.805E7,El Antifaz,Orquesta Mulenze,?,Latin,De Regreso...!
1.288E2,8.242E-1,?,6.323E2,6.88E-4,7.346E-2,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.171E-2,-6.685E-2,-5.377E-2,2.984E-2,-4.808E-2,2.356E-2,8.228E-2,1.875E-2,1.675E-2,0E0,3.521E-1,1.272E2,5.911E3,-3.954E4,5.981E7,Desde abajo,Polo Montañez,?,Salsa,Guitarra mía
1.064E2,8.477E-1,?,5.542E2,1.523E-3,1.408E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.508E-2,-1.525E-1,-5.587E-2,3.237E-3,1.061E-1,-7.824E-2,3.181E-3,2.181E-2,-1.992E-2,0E0,8.024E-1,1.177E2,6.17E3,9.852E4,6.502E7,Medellin Medellin,Guayacan Orquesta,?,Salsa,Guayacan Orquesta
1.204E2,8.516E-1,?,5.788E2,9.752E-4,8.64E-2,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.739E-2,-2.304E-2,1.137E-1,4.386E-2,-5.488E-2,-1.534E-2,-2.314E-2,-1.098E-2,-3.777E-2,0E0,5.178E-1,1.228E2,5.284E3,4.585E4,5.077E7,Soy Antillana,Sonora Ponceña,Marilyn Pupo,Salsa,30th Anniversary, Volume 2
1.314E2,8.398E-1,?,6.972E2,1.206E-3,9.785E-2,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.809E-3,2.494E-1,1.238E-1,5.226E-2,-5.297E-2,7.945E-2,-8.313E-2,-2.677E-2,-3.784E-3,0E0,5.306E-1,1.31E2,4.741E3,-1.072E4,4.395E7,La punta del palo,Grupo Niche,?,Salsa,Grupo Niche
1.436E2,8.711E-1,?,6.735E2,1.864E-3,1.456E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.99E-2,-7.644E-2,-1.378E-1,-9.913E-2,6.962E-2,-3.811E-2,-1.844E-2,8.734E-2,2.327E-3,0E0,8.826E-1,1.376E2,5.421E3,-1.1E5,5.717E7,Mi Niña Bonita,Ángel Canales,?,Salsa,El San Juan
1.313E2,8.633E-1,?,6.611E2,8.414E-4,9.031E-2,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.956E-2,-2.206E-2,-6.388E-2,6.582E-2,9.137E-2,-1.572E-3,-3.273E-2,-2.686E-2,-6.975E-2,0E0,4.482E-1,1.292E2,5.561E3,1.191E4,5.429E7,Desde Que Te Fuiste,Oscar D'León,?,Salsa,Con Dulzura
9.989E1,9.062E-1,?,6.189E2,2.143E-3,1.494E-1,?,7.4E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.636E-1,-3.353E-1,7.782E-2,-3.537E-2,2.17E-2,-3.483E-2,7.214E-2,1.794E-1,6.627E-2,0E0,9.337E-1,1.151E2,7.023E3,1.514E5,7.96E7,Quien Entiende Este Amor,Galy Galeano,?,Salsa,El Ayer y El Hoy de la Rumba
1.294E2,8.203E-1,?,8.757E2,1.141E-3,1.149E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.871E-2,-1.145E-1,-1.099E-1,4.919E-2,-1.3E-1,-9.922E-2,-6.337E-3,9.015E-2,6.443E-2,0E0,5.678E-1,1.309E2,5.615E3,-7.132E4,5.672E7,Piedras y Flores,Gilberto Santa Rosa,?,Salsa,Auténtico
6.926E1,6.953E-1,?,6.603E2,1.365E-3,7.68E-2,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.063E-1,-1.015E-1,-1.679E-1,1.436E-1,-2.66E-2,1.24E-3,-7.5E-3,1.125E-3,7.167E-2,0E0,4.954E-1,9.416E1,5.36E3,1.781E5,5.321E7,Ven Conmigo,Álex León,?,Salsa,Salsa
1.026E2,7.734E-1,?,6.492E2,1.478E-3,1.223E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.03E-1,-9.242E-2,6.834E-2,7.401E-2,3.134E-2,1.096E-1,3.948E-2,-1.198E-2,3.001E-2,0E0,6.496E-1,1.168E2,5.453E3,9.347E4,5.235E7,Ha Llegado la Hora,David Pabón,?,Salsa,Salsa
1.133E2,8.008E-1,?,7.809E2,3.497E-3,3.375E-1,?,9.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.014E-1,4.803E-2,-4.479E-2,2.409E-2,-9.43E-2,-9.199E-2,8.455E-2,1.231E-2,-3.493E-2,0E0,1.733E0,1.214E2,5.334E3,3.152E4,5.191E7,Una Voz de Altura,Ismael Miranda,?,Genre,La Mano Maestra
1.054E2,7.578E-1,?,7.47E2,1.262E-3,1.167E-1,?,9.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.927E-1,1.412E-2,5.357E-2,9.65E-2,-1.269E-1,-2.417E-2,-3.723E-2,-6.714E-2,4.158E-4,0E0,6.683E-1,1.164E2,5.075E3,9.528E4,5.012E7,Lo Mucho Que Te Quiero Gilberto Sextet,Gilberto y Su Sexteto,?,Salsa,Salsa
1.141E2,8.086E-1,?,6.26E2,1.981E-3,1.982E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.431E-1,-5.279E-2,-1.512E-1,-6.143E-2,-5.8E-2,-3.586E-2,8.626E-2,1.251E-1,3.693E-2,0E0,1.016E0,1.217E2,5.69E3,-4.186E3,5.613E7,Te Quiero Amor,Pedro Conga y su Orquesta Internacional,?,Latin,Salsa Exitos
1.286E2,8.164E-1,?,5.485E2,8.281E-4,8.559E-2,?,1.26E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.64E-2,1.311E-1,-3.566E-2,7.455E-2,-7.263E-2,-8.352E-2,5.702E-2,-8.57E-3,-9.277E-2,0E0,4.233E-1,1.273E2,5.145E3,-1.628E4,4.876E7,Y que de mi?,Tito Nieves,?,Salsa,Dale Cara a la Vida
1.441E2,8.438E-1,?,7.051E2,1.249E-3,9.93E-2,?,1.25E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.493E-1,6.905E-2,-7.84E-3,9.771E-2,4.186E-2,1.862E-2,1.46E-2,-3.407E-2,-2.136E-2,0E0,5.906E-1,1.358E2,4.929E3,-6.048E4,4.614E7,Latin Roots Orq Harlow Junior Gonzales,Orquesta Harlow,?,Salsa,Salsa
1.604E2,9.023E-1,?,7.634E2,1.243E-3,1.02E-1,?,1.25E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.221E-1,-2.551E-2,-7.358E-2,7.828E-2,4.983E-2,-1.221E-2,-1.476E-1,2.068E-2,-7.33E-2,0E0,5.133E-1,1.438E2,5.471E3,-1.372E5,5.485E7,Coron Coro Gabino Pampini,Gabino Pampini,?,Salsa,Salsa
1.166E2,8.164E-1,?,6.669E2,1.304E-3,1.158E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.571E-2,-1.531E-1,-2.915E-2,-8.468E-2,-5.15E-2,-5.653E-2,-1.266E-3,-2.947E-2,5.36E-2,0E0,5.989E-1,1.234E2,5.594E3,9.359E3,5.655E7,15 a Cali,Conjunto Clásico,?,Salsa,Lo Mejor Del Conjunto Clasico
1.029E2,7.773E-1,?,7.539E2,1.383E-3,1.029E-1,?,9.3E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.483E-1,1.272E-1,1.264E-1,-2.837E-2,5.528E-2,1.682E-2,-8.018E-2,-9.454E-2,-2.44E-2,0E0,5.812E-1,1.148E2,5.14E3,1.309E5,5.274E7,Dimencion Latina,La Dimension Latina,?,Salsa,
1.37E2,8.555E-1,?,7.625E2,1.339E-3,1.332E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.925E-2,-9.609E-2,-1.557E-1,1.221E-1,-5.748E-2,8.628E-2,3.493E-2,-7.025E-2,9.773E-2,0E0,6.574E-1,1.326E2,5.723E3,-5.409E4,5.591E7,Siempre Contigo,Daniel Santos,?,Salsa,
1.342E2,9.062E-1,?,9.132E2,1.179E-3,1.233E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.262E-1,-9.438E-2,7.25E-3,-1.547E-1,-1.165E-2,-2.381E-2,-8.415E-2,-5.231E-2,-7.468E-2,0E0,5.476E-1,1.299E2,5.665E3,-8.435E3,5.801E7,El Congo,Celia Cruz con La Sonora Matancera,?,Salsa,La Reine des Rythmes Tropicaux
1.106E2,8.281E-1,?,6.77E2,1.997E-3,1.71E-1,?,9.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.292E-2,-6.56E-2,5.058E-2,-5.613E-2,-1.042E-1,-1.634E-2,-2.849E-2,-2.318E-2,9.618E-2,0E0,8.896E-1,1.201E2,5.682E3,3.505E4,5.587E7,Vive Feliz,Héctor Lavoe,?,Salsa,Salsa
1.076E2,8.281E-1,?,6.657E2,1.789E-3,1.525E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.175E-1,-1.099E-1,-1.114E-1,-5.296E-2,-4.72E-2,-6.809E-3,-1.42E-2,1.909E-1,-3.461E-2,0E0,7.798E-1,1.199E2,5.849E3,3.788E4,5.712E7,No me vaya a engañar,Celia Cruz,?,Cubana,Mis mejores boleros
1.152E2,8.359E-1,?,7.111E2,1.209E-3,1.065E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.024E-1,-3.53E-2,1.627E-1,1.308E-1,9.938E-2,1.561E-1,-5.569E-2,6.458E-2,-7.085E-2,0E0,5.629E-1,1.219E2,5.449E3,7.759E4,5.017E7,Predestinacion,La Suprema Corte,?,Salsa,
1.177E2,8.32E-1,?,6.929E2,1.207E-3,1.214E-1,?,1.2E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.531E-2,-9.396E-2,-8.72E-2,7.497E-2,2.754E-3,-3.56E-2,-9.077E-2,-1.28E-1,1.7E-2,0E0,5.851E-1,1.23E2,6.03E3,-1.018E4,6.138E7,Esperandote,Tito Rojas,?,Salsa,
1.512E2,9.766E-1,?,5.204E2,1.352E-3,1.289E-1,?,1.25E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.293E-2,-7.78E-2,3.456E-3,-3.673E-2,8.881E-2,-5.499E-2,1.386E-1,-3.763E-2,2.071E-2,0E0,6.733E-1,1.36E2,6.34E3,-2.572E4,6.657E7,Luna Yumurina -Leo Marini Sonora Jam,Leo Marini,?,Boleros,Leo Marini
9.181E1,7.109E-1,?,5.477E2,1.046E-3,8.805E-2,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.724E-1,-1.494E-1,-1.215E-1,-3.295E-3,2.759E-2,-3.411E-2,6.404E-2,-1.161E-1,-1.068E-2,0E0,4.896E-1,1.08E2,5.487E3,9.545E4,5.48E7,Jorge Maldonado,QUE TONTA ERES,?,,
1.091E2,7.344E-1,?,6.185E2,1.428E-3,1.361E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.253E-1,7.833E-2,-1.216E-1,3.429E-2,-5.828E-2,-4.13E-2,7.061E-2,6.372E-2,-1.905E-2,0E0,7.146E-1,1.162E2,5.181E3,6.4E4,5.021E7,En Un Solo Pie,La Dimensión Latina,?,Latin,36 Años de Sabor
1.326E2,7.852E-1,?,7.136E2,1.445E-3,1.262E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.298E-2,1.764E-1,-6.075E-2,3.344E-3,-7.356E-2,9.482E-2,3.389E-3,-3.303E-2,-3.699E-2,0E0,7.031E-1,1.297E2,4.847E3,-4.384E4,4.751E7,Massa-Massa,Bobby Valentín,?,Salsa.,La Boda de Ella
1.363E2,7.852E-1,?,7.945E2,1.102E-3,1.098E-1,?,1.09E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.103E-1,5.166E-2,-1.662E-1,-3.05E-2,1.421E-2,1.082E-1,-3.212E-2,4.377E-2,8.591E-2,0E0,5.166E-1,1.32E2,5.036E3,-6.709E4,4.968E7,No Hay Ya Ya,El Gran Combo,?,Salsa,El Gran Combo
1.379E2,8.945E-1,?,5.992E2,1.125E-3,1.095E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.955E-2,5.679E-5,8.403E-2,-7.098E-2,-3.985E-2,-1.285E-1,1.966E-2,4.214E-2,-3.334E-2,0E0,6.02E-1,1.332E2,5.617E3,-5.334E4,5.855E7,Ansia Loca,Cheo Feliciano,B. Troncoso,Salsa,Salsa
1.414E2,8.594E-1,?,7.228E2,1.279E-3,1.163E-1,?,1.26E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.326E-1,5.784E-3,2.678E-2,1.861E-1,1.629E-1,2.239E-3,-1.571E-1,-3.606E-4,-1.155E-2,0E0,6.016E-1,1.352E2,4.97E3,-3.699E4,4.736E7,Aguinaldo Antillano,La Sonora Matancera,?,,Navidades Con La Sonora
1.411E2,8.828E-1,?,6.35E2,1.217E-3,1.029E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.934E-2,-1.525E-1,-4.803E-2,-9.909E-3,-1.127E-1,8.008E-3,-4.438E-2,-2.5E-2,7.823E-2,0E0,5.646E-1,1.334E2,5.92E3,-7.42E4,5.883E7,Por Si Nunca Nos Volvemos a Ver,Cheo Feliciano,?,Salsa,Title
1.234E2,8.047E-1,?,5.466E2,1.567E-3,1.638E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.298E-2,-1.189E-1,-1.72E-1,4.049E-2,-2.044E-2,-2.649E-2,4.905E-2,3.385E-3,1.671E-2,0E0,7.796E-1,1.253E2,5.454E3,-1.407E4,5.262E7,Se esfuma tu amor,Marc Anthony,?,Salsa,Valió la pena
1.283E2,8.477E-1,?,5.789E2,1.303E-3,1.327E-1,?,1.02E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.914E-3,7.768E-2,5.4E-2,3.855E-2,-4.319E-2,4.034E-2,-6.789E-3,-5.167E-2,5.316E-2,0E0,7.338E-1,1.286E2,5.364E3,-1.134E3,5.127E7,Todavía,Louie Ramírez,?,Salsa,Alegres Y Romanticos
1.237E2,8.633E-1,?,6.587E2,1.361E-3,1.109E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.246E-1,-6.544E-2,-2.872E-2,9.689E-4,-2.144E-2,-1.131E-1,-1.211E-1,5.186E-2,3.082E-2,0E0,6.96E-1,1.265E2,5.545E3,7.61E3,5.407E7,Esta cobardia,Frankie Ruiz,?,Salsa,Historia Musical de Frankie Ruiz
1.569E2,8.555E-1,?,6.35E2,1.829E-3,1.728E-1,?,1.23E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.454E-1,7.7E-2,-4.666E-2,9.876E-2,-1.011E-1,-3.288E-2,-2.226E-2,-1.763E-2,1.563E-1,0E0,8.056E-1,1.444E2,4.724E3,-1.089E5,4.846E7,Joe Quijano Como Has Hecho,Artist,?,Genre,Title
1.245E2,8.438E-1,?,8.135E2,1.486E-3,1.341E-1,?,1.22E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.696E-4,-6.19E-2,1.639E-1,2.732E-2,3.511E-2,2.929E-2,4.118E-2,-5.837E-2,8.243E-2,0E0,6.628E-1,1.251E2,5.245E3,3.567E4,5.183E7,Nadie Como Ella,Marc Anthony,?,Salsa,Desde Un Principio/From the Beginning
1.334E2,9.023E-1,?,8.8E2,1.312E-3,1.212E-1,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.076E-2,-2.19E-2,-4.974E-2,1.399E-1,-5.279E-2,3.852E-2,8.139E-2,4.275E-2,-6.396E-2,0E0,5.91E-1,1.313E2,6.016E3,-3.428E4,5.938E7,Lucy's Spanish Harlem,Louie Ramírez,?,Pachangas,Latin Jazz
1.24E2,8.75E-1,?,9.253E2,1.161E-3,1.239E-1,?,1.07E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.357E-2,3.31E-2,8.084E-2,1.753E-2,9.386E-3,3.511E-3,-7.903E-3,-2.719E-2,4.489E-2,0E0,5.943E-1,1.255E2,5.327E3,4.454E4,5.024E7,El Señor Te Ama,Ismael Miranda,?,Salsa,Buscando EL Camino
1.351E2,7.5E-1,?,4.549E2,8.912E-4,1.097E-1,?,8.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.701E-3,-1.306E-1,-4.58E-1,2.029E-1,-3.747E-2,-1.202E-1,2.32E-2,-1.107E-2,-4.572E-2,0E0,2.914E-1,1.254E2,5.725E3,-7.998E4,5.316E7,Mia,Obie Bermudez,?,Salsa,Celebracion Epics Duets
1.578E2,9.492E-1,?,6.28E2,1.24E-3,8.97E-2,?,1.23E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.416E-1,-2.458E-2,1.828E-2,-1.585E-1,8.636E-2,-2.702E-2,-2.487E-2,1.882E-2,6.868E-2,0E0,5.536E-1,1.428E2,5.838E3,-1.063E5,6.289E7,Estricto Guaguanco,Alfredo Linares,?,Salsa,Salsa De Verdad
1.19E2,8.477E-1,?,7.359E2,9.351E-4,1.02E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.285E-2,-5.43E-2,6.232E-2,-2.369E-2,-2.787E-2,1.981E-3,1.123E-1,5.88E-2,-3.16E-2,0E0,4.605E-1,1.249E2,5.742E3,4.746E3,5.966E7,Faltaba Un Corazon,Amilcar Boscán,?,Salsa,Title
1.147E2,8.398E-1,?,6.996E2,1.874E-3,1.609E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.681E-2,-5.306E-2,-8.271E-2,-6.559E-2,5.962E-2,6.992E-2,1.429E-2,-5.006E-2,-9.506E-2,0E0,9.327E-1,1.216E2,5.646E3,2.289E4,5.709E7,A Golpe de Folklore,El Grupo Niche,?,Salsa,El Grupo Niche
1.312E2,9.141E-1,?,6.875E2,8.672E-4,9.402E-2,?,9.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.798E-2,-1.086E-1,1.607E-1,2.789E-2,-4.721E-2,5.9E-2,6.874E-2,1.416E-2,-1.49E-1,0E0,4.527E-1,1.284E2,5.782E3,5.118E4,5.757E7,Los Celos de Maria Bobby Valentin,Cano Estremera,?,Salsa,Salsa
